price,volume
96082.36,7.13369
96058.93,2.93347
96049.23,2.83648
96022.63,2.69348
96015.94,3.49842
96044.01,6.10009
96047.61,1.31957
96037.43,4.24793
96109.01,13.16697
96123.99,6.82472
96133.33,12.4746
96139.99,4.56059
96142.42,1.34886
96150.0,5.91886
96142.86,0.63315
96162.52,3.49026
96199.99,11.69587
96197.38,10.60877
96219.99,2.07747
96223.32,3.9948
96247.45,5.54037
96306.72,9.92266
96305.81,8.76322
96347.86,6.55455
96369.86,15.77656
96418.59,10.4121
96385.61,8.59442
96386.88,12.68558
96352.21,19.07404
96366.77,2.62695
96406.95,4.54145
96373.7,3.12877
96357.31,22.37232
96326.81,7.68938
96307.32,6.46571
96330.5,3.85454
96336.75,4.18362
96300.01,7.5565
96282.49,24.45884
96318.84,16.67866
96304.0,9.92875
96290.49,7.54832
96258.41,9.82363
96251.86,10.84617
96234.85,14.94932
96255.99,5.04425
96301.53,24.57578
96329.95,5.3887
96276.53,8.6368
96293.12,1.72796
96276.53,2.54299
96281.41,2.06019
96286.3,3.367
96262.3,2.6586
96200.78,6.82151
96238.66,5.18899
96218.42,3.87313
96222.94,4.32414
96272.01,19.51291
96262.04,17.0768
96287.85,5.85564
96328.35,14.87713
96328.36,8.97713
96352.01,13.51348
96354.98,4.91222
96395.43,7.25186
96400.0,5.64449
96384.52,11.75916
96361.45,4.47528
96352.0,2.85584
96361.45,7.1527
96361.44,0.58287
96376.94,3.11379
96387.79,2.43003
96361.26,3.889
96359.2,2.26829
96331.28,2.13594
96331.27,1.69835
96346.05,5.85576
96361.4,3.28905
96361.4,2.07829
96355.43,1.13523
96359.59,1.87391
96359.6,3.41973
96359.6,1.90934
96416.0,5.86936
96384.01,19.20445
96400.12,6.47588
96435.32,5.35596
96465.45,4.05979
96442.63,6.52858
96430.81,10.02662
96428.57,4.57497
96440.21,3.27457
96442.0,4.66741
96468.42,3.5406
96515.52,13.98132
96473.18,8.03059
96464.97,2.51941
96509.99,40.57111
96480.0,6.33996
96472.0,2.02027
96420.02,8.16665
96459.11,5.28313
96454.43,6.86695
96452.01,3.29348
96423.82,3.26253
96409.54,2.64988
96427.04,4.46702
96409.57,2.41814
96425.0,3.81572
96398.62,2.3263
96419.99,4.87702
96416.61,5.42375
96460.0,4.76532
96500.0,2.44667
96476.0,5.54813
96446.62,7.85626
96473.18,3.73332
96457.11,9.67362
96417.05,15.68686
96434.04,4.61816
96422.0,2.01774
96411.11,1.86371
96431.99,8.76443
96418.02,2.59837
96418.03,1.87709
96384.0,3.88557
96391.95,4.87978
96413.41,5.59454
96400.01,1.39654
96440.0,5.64674
96455.97,4.04275
96433.61,4.05335
96404.39,2.71957
96365.08,8.70639
96364.05,5.27332
96451.24,3.459
96451.24,2.87985
96430.12,2.1752
96405.42,4.02686
96439.18,5.84958
96420.95,2.40282
96451.25,2.21698
96408.0,3.2446
96417.35,3.50417
96406.0,4.65806
96414.48,6.85012
96468.66,14.41712
96403.47,15.9036
96400.0,3.10891
96340.0,13.78438
96336.0,1.31264
96339.73,2.83976
96301.59,5.39278
96300.7,9.95379
96308.83,4.81169
96327.71,6.75846
96310.23,10.63868
96327.72,3.78264
96348.36,5.95709
96371.36,3.56806
96400.0,3.14693
96413.19,6.24785
96433.79,3.72533
96424.01,7.97621
96433.73,3.27408
96448.0,2.55507
96483.98,5.00806
96473.35,3.50131
96473.35,1.45961
96473.35,5.67659
96473.35,3.7045
96473.35,2.13192
96428.57,10.04954
96428.57,4.86059
96417.77,2.93834
96388.01,6.0657
96351.52,6.43198
96396.62,4.06762
96396.61,1.80676
96399.99,4.6005
96399.99,0.57492
96419.93,3.48922
96431.07,3.8502
96388.82,7.5211
96371.73,2.50692
96391.15,3.96003
96407.71,1.48844
96420.0,1.64281
96439.99,2.41529
96404.62,8.42679
96413.14,1.21555
96413.14,2.1195
96459.95,21.19894
96459.95,2.66079
96444.01,3.23875
96439.99,3.24369
96440.0,2.53234
96440.0,3.09768
96419.1,3.48868
96400.01,8.83076
96373.36,16.49221
96403.99,4.85578
96403.99,2.68774
96403.99,3.22292
96393.4,5.3443
96355.0,8.15854
96338.77,7.85121
96326.27,5.33573
96327.14,3.98809
96334.63,2.42938
96320.01,2.88963
96363.99,3.72723
96368.72,2.21372
96368.73,1.79756
96327.66,6.51848
96327.66,17.89612
96305.43,11.70378
96299.11,5.4216
96299.1,1.17937
96315.6,8.39638
96327.7,2.09896
96307.27,2.55136
96327.69,6.46105
96374.0,2.91134
96339.9,4.96124
96347.15,1.39902
96336.68,1.87297
96336.67,0.61605
96316.0,1.1537
96323.86,3.03853
96341.8,2.78731
96371.23,5.65863
96379.49,1.78581
96429.24,4.77103
96449.99,1.85469
96442.41,4.25592
96442.39,4.03935
96440.69,5.37554
96449.48,2.21593
96451.67,2.87265
96451.67,2.88738
96445.98,6.03483
96445.99,1.01626
96462.82,3.76594
96455.64,1.70833
96472.0,5.92225
96471.99,4.38456
96446.34,3.12667
96450.58,5.29436
96419.99,5.79481
96424.01,2.21364
96460.31,15.53096
96406.6,5.13919
96406.6,0.87368
96406.12,3.44887
96406.12,5.02809
96405.83,2.3081
96411.37,1.39016
96412.99,0.78109
96423.99,1.66165
96413.0,1.45237
96440.36,4.06643
96440.36,3.97738
96469.98,2.48929
96480.0,2.68442
96462.48,4.74907
96462.48,1.69625
96462.48,0.73267
96488.0,3.30568
96473.78,3.16471
96473.92,2.63929
96487.93,7.38974
96466.06,2.92512
96460.31,2.23984
96472.97,2.97566
96464.3,10.33515
96456.0,9.22432
96452.99,3.24934
96500.0,10.59677
96510.0,4.14602
96514.77,5.22257
96523.8,3.10645
96523.77,7.1021
96523.78,5.33927
96523.77,3.22822
96581.39,11.68283
96650.0,15.21042
96665.99,17.31206
96693.86,9.58521
96717.21,16.14447
96752.02,86.10361
96708.0,11.27933
96689.2,7.59742
96723.99,5.77053
96799.99,14.76404
96800.01,14.69193
96788.0,7.61693
96787.74,4.45313
96787.74,2.27135
96778.74,1.95403
96778.89,4.52233
97063.98,398.93146
96904.13,51.79006
96988.6,43.34039
96950.0,20.89241
97011.99,57.37772
96864.67,105.57695
96949.98,46.68908
97008.0,66.01549
96986.64,49.91218
96959.98,28.1525
96950.24,23.64772
96951.84,19.8149
96935.99,24.51631
96896.0,19.98514
96924.0,13.72497
97002.96,39.89398
96923.98,31.64127
97000.0,24.74619
97024.24,22.78242
97013.21,8.41952
97024.12,12.89675
97088.01,12.53596
97068.01,11.72676
97110.59,8.50053
97131.43,14.33506
97167.99,12.29222
97100.0,18.41062
97115.76,12.10313
97150.82,14.70391
97050.01,25.16108
97075.29,9.32927
97002.32,11.46828
97047.98,7.22007
97048.01,5.81077
97034.46,14.54799
96960.0,11.67679
96976.0,14.02082
96928.0,14.42436
96907.22,14.27107
96934.01,7.75342
96936.4,9.10943
96937.23,7.46774
96916.65,6.41977
96892.0,5.73644
96883.9,11.31098
96907.22,8.28317
96902.01,14.78961
96897.56,2.97767
96954.15,14.47008
96965.36,5.39743
97007.51,14.47474
96988.05,13.55805
96969.04,3.13886
96951.98,34.91429
96911.36,3.77547
96910.57,5.46716
96900.03,2.4472
96873.96,5.81974
96864.01,11.94388
96884.67,8.19596
96884.67,2.67897
96878.77,4.8627
96878.25,1.99489
96887.92,4.88658
96877.54,4.68931
96873.56,3.17602
96877.67,12.69656
96860.0,4.05319
96884.57,9.43007
96885.51,1.64572
96878.55,4.30693
96889.84,2.19791
96889.46,1.83046
96922.58,14.49061
96922.58,0.95835
96983.98,5.77269
97003.99,11.02806
96988.01,4.20828
96988.6,6.7429
96956.13,4.7676
96944.0,4.5483
96944.01,3.40785
96940.0,6.15751
96916.0,11.49543
96916.0,6.51342
96927.53,7.499
96930.28,3.37459
96930.29,2.16448
96943.59,9.54472
96999.99,4.41223
97014.85,5.24134
97019.98,3.39135
97030.15,5.83595
97030.15,1.132
96988.01,11.36016
97010.08,4.48778
96956.48,10.99249
96930.56,9.34894
96930.57,1.85959
96882.13,3.93616
96868.0,5.03711
96877.08,1.91806
96876.98,3.14192
96876.97,1.66687
96876.41,1.9404
96886.98,5.43921
96877.31,1.12212
96857.28,3.62925
96857.03,1.5068
96800.0,23.90466
96797.91,2.32785
96770.97,4.18871
96795.43,5.86235
96818.32,3.88297
96834.21,3.1448
96823.96,5.03297
96855.99,3.5402
96849.88,1.90165
96859.98,8.97545
96877.72,7.82728
96877.72,0.99462
96856.01,4.66837
96850.44,3.5033
96869.87,6.45272
96879.67,3.55853
96832.0,5.15857
96795.98,4.13996
96798.9,5.23215
96661.95,24.27695
96674.55,15.85405
96699.98,3.54769
96710.03,5.39271
96637.56,14.64819
96570.23,24.817
96641.47,8.65346
96654.96,12.09604
96711.96,10.16734
96759.05,5.7241
96768.0,2.79816
96822.22,4.27385
96792.0,6.53643
96810.3,3.24028
96823.99,3.6267
96809.36,3.26947
96795.99,9.50464
96815.99,2.21887
96835.72,3.917
96800.0,6.25965
96780.01,3.18229
96806.5,1.53184
96823.99,4.14095
96761.61,12.49455
96778.46,4.53969
96811.99,4.45809
96857.91,5.74617
96860.27,6.18724
96914.94,6.18941
96920.0,3.37187
96935.2,4.30256
96954.02,5.37392
96916.15,4.02302
96910.68,4.72603
96925.91,2.53892
96935.12,10.87337
96943.97,2.56885
96967.39,3.46564
96967.39,3.36647
96973.38,8.04575
96973.37,2.59226
96940.01,12.23767
96961.22,4.66997
96953.09,2.98141
96951.51,4.76324
96954.66,3.12167
96944.05,4.97342
96942.41,5.63718
96942.41,2.71323
96936.5,3.0896
96916.02,8.40093
96939.99,6.6557
96939.99,8.87172
96940.0,4.81731
96959.98,3.23495
96975.57,13.05938
97000.0,6.43127
97026.53,6.29524
97019.69,3.79373
97019.7,0.76681
96985.3,10.05361
96985.3,6.02129
97002.01,29.68696
97035.24,13.91333
97025.02,8.00651
97061.98,11.57001
97070.0,15.57702
97120.99,12.93816
97113.52,5.8117
97087.61,10.80364
97052.0,5.90532
97052.91,3.24886
97041.74,6.64098
97024.0,4.73287
97023.05,4.21143
97000.0,8.21189
97000.0,2.56517
96995.04,5.37486
97003.56,5.64709
96995.05,4.17151
97013.14,8.33313
97055.17,10.62242
97045.55,10.50179
97106.95,11.77792
97136.63,10.2165
97108.89,9.70027
97110.74,20.87091
97109.44,36.35722
97109.45,14.22535
97095.17,12.76242
97099.99,6.04737
97095.24,8.02054
97095.25,1.74031
97095.24,9.79979
97091.36,18.69766
97068.35,18.42588
97065.98,19.9678
97084.59,10.11031
97054.05,4.81607
97065.37,7.18708
97074.98,3.83614
97076.3,7.02775
97029.77,17.8524
97013.42,2.02036
96965.17,7.55864
96970.65,5.93907
96956.0,17.97384
96955.09,22.13893
96954.58,8.66767
96946.49,15.42105
96960.8,6.96446
96978.0,8.00865
96990.99,11.94008
96990.99,4.17979
96982.17,40.41588
96951.11,16.24125
96951.1,5.01696
96900.01,11.00735
96862.81,12.62666
96904.37,9.5731
96932.0,9.72355
96954.63,7.06407
96946.5,3.43345
96946.34,6.95049
96958.04,9.86624
96958.04,1.66854
96976.46,6.11998
96941.12,3.9514
96910.11,3.22894
96922.15,3.91157
96932.97,5.05016
96932.98,2.25442
96942.66,6.28106
96926.23,4.57452
96910.55,5.50119
96872.01,11.92033
96869.58,2.40531
96869.58,2.6083
96844.01,7.98103
96859.73,10.28408
96833.26,10.95098
96848.53,10.68463
96837.14,16.3551
96800.0,12.84594
96790.0,8.50872
96774.49,21.83396
96728.58,69.28637
96713.08,92.11181
96678.6,57.95512
96725.33,24.54988
96801.65,19.61653
96867.97,19.87063
96844.85,15.79378
96959.97,26.20058
96952.03,9.72277
96978.27,10.91361
96960.3,33.62339
96973.75,24.41861
97019.99,10.76027
97022.83,6.6543
97027.99,5.24498
97023.48,8.79452
97091.0,18.71419
97100.0,21.33868
97149.99,57.94767
97163.99,15.18072
97164.87,5.93249
97260.01,158.48187
97282.24,30.85601
97360.01,80.85099
97284.54,16.1535
97276.56,5.82792
97268.37,8.57291
97291.3,9.58732
97335.79,7.30196
97283.44,13.16809
97355.12,17.1798
97266.92,16.30861
97230.01,21.6438
97253.96,14.64593
97253.95,7.20885
97215.72,6.49717
97216.62,9.33236
97253.93,8.39097
97236.13,4.48844
97256.0,7.75269
97237.0,10.03888
97182.47,17.9872
97160.02,9.64487
97078.67,29.30523
97131.98,43.68745
97087.41,36.22048
97090.37,6.17135
97061.99,17.1922
97072.01,19.18408
97080.0,4.20299
97093.52,1.76025
97102.03,6.39591
97115.99,5.31853
97125.71,8.26288
97146.59,12.6774
97149.22,8.09585
97072.02,8.89207
97068.0,3.75707
97083.99,8.25459
97071.93,13.25206
97088.01,9.65224
97052.0,5.88217
97032.55,20.60466
97111.99,13.34768
97099.97,4.26805
97126.98,7.26808
97100.05,5.50418
97145.99,11.5578
97165.78,7.95553
97207.99,15.81942
97190.47,10.62205
97176.12,4.26719
97176.12,2.75514
97150.0,10.60205
97119.48,9.49557
97142.49,8.42699
97113.56,10.21657
97142.37,7.25498
97190.47,23.87921
97211.99,16.59058
97267.76,14.95991
97249.46,10.17838
97224.97,4.92714
97194.59,11.10961
97188.37,7.84835
97180.0,17.98318
97172.59,6.3886
97113.59,30.5276
97156.36,42.56322
97119.59,17.10586
97031.75,21.24246
96998.92,16.12282
97068.78,41.08423
97012.0,7.73155
96999.65,18.02696
97062.0,6.28294
97089.0,8.31406
97116.53,4.68743
97158.73,7.70402
97186.99,11.89964
97221.81,5.6078
97223.93,27.77358
97220.0,2.40093
97201.47,16.79127
97201.47,1.44144
97215.98,14.95758
97192.01,3.45879
97196.59,1.95992
97217.39,24.65959
97324.22,27.20311
97277.05,12.51609
97273.46,3.2799
97270.31,2.0493
97261.45,9.26566
97217.98,5.3728
97207.09,7.29803
97209.34,11.64405
97242.36,10.89866
97285.71,13.34846
97289.78,8.80812
97276.42,8.39295
97200.75,11.99672
97160.75,11.92269
97163.99,13.99316
97160.91,25.94112
97145.96,6.64914
97184.0,17.38844
97242.47,7.53362
97242.08,6.08616
97274.53,15.90153
97295.99,6.54279
97236.02,15.53497
97271.99,7.09427
97230.35,10.60532
97212.08,4.08686
97178.86,10.25436
97127.79,18.14003
97170.49,3.17765
97156.72,5.79052
97113.71,5.56963
97127.77,4.67325
97158.74,7.98012
97161.58,9.43921
97155.99,3.37555
97161.12,7.40747
97195.23,4.32952
97231.99,6.72341
97218.45,36.27524
97196.6,5.72342
97203.58,7.49836
97192.14,6.01889
97168.28,8.34619
97116.02,22.56824
97121.86,18.48296
97181.84,33.60213
97108.87,11.84347
97092.0,17.129
97074.28,9.5905
97038.47,7.28314
97047.99,7.94746
97010.67,7.97007
97019.99,8.03383
97043.97,3.25813
97085.48,7.37051
97080.01,3.58327
97128.53,13.56528
97171.93,12.37121
97171.41,8.45832
97136.94,13.64651
97130.76,5.35948
97104.04,6.13911
97088.35,20.27885
97036.29,4.95561
97030.16,6.74915
97036.01,6.53026
96983.99,13.96827
96987.44,36.42405
96960.51,5.37227
97013.0,8.10725
97028.02,7.12893
97040.27,9.45361
97044.01,7.3674
97003.55,7.07496
97038.0,40.43255
97062.13,74.32435
97137.12,63.06981
97183.4,68.03802
97312.85,45.87816
97268.0,8.50597
97185.0,15.53017
97232.0,19.31121
97277.03,14.29116
97260.0,13.85384
97248.8,19.89929
97239.06,8.38858
97192.01,7.30686
97214.06,15.66153
97295.99,16.20722
97275.45,21.38211
97307.99,6.70769
97283.23,13.90299
97260.48,3.8135
97269.86,10.18317
97268.52,18.60369
97228.0,6.34169
97204.02,26.51263
97234.07,18.09676
97213.83,6.69286
97223.76,12.78399
97223.77,4.94301
97267.98,9.34844
97276.26,11.27022
97272.33,15.91088
97276.24,5.16722
97276.23,4.94419
97273.77,9.63036
97303.04,14.7813
97290.35,4.64067
97264.88,9.75763
97263.78,2.52269
97264.03,6.93568
97332.94,15.41411
97333.0,17.55594
97333.0,6.59039
97327.21,11.24866
97290.04,5.83461
97299.52,8.9797
97325.21,13.23919
97325.21,4.27707
97314.72,8.94396
97276.0,7.36875
97223.02,23.64168
97231.06,6.4034
97232.62,5.74395
97253.97,6.42406
97199.99,66.34559
97180.02,20.65889
97143.99,59.46325
97132.02,42.4468
97187.98,145.79234
97219.28,25.75557
97243.99,9.79774
97233.04,9.70422
97179.04,12.98793
97118.03,10.46358
97121.62,10.20225
97078.75,26.61031
97088.61,11.2886
97121.49,4.1926
97131.33,3.68633
97092.01,8.3103
97111.99,17.14714
97103.1,3.94697
97118.04,7.27151
97114.72,3.51498
97107.03,7.63193
97091.07,2.91304
97073.47,4.24112
97064.01,8.26714
97059.96,34.77945
97128.36,50.18938
97133.45,28.05138
97142.29,6.17523
97170.05,4.05316
97179.03,2.55532
97197.14,2.95506
97190.48,2.33364
97181.46,4.72852
97141.35,6.48887
97132.58,1.97402
97135.64,4.90463
97171.28,10.39403
97181.53,1.39858
97200.0,3.26037
97210.01,6.00164
97210.01,4.95608
97172.0,5.60858
97194.98,5.27087
97121.02,11.90981
97175.03,5.56898
97199.17,7.31361
97171.26,38.5641
97190.48,4.87886
97200.64,1.82616
97200.64,2.31572
97230.57,3.5115
97243.94,4.21957
97279.27,5.70156
97279.27,2.57676
97275.49,5.25378
97275.49,6.34676
97262.9,3.73192
97253.94,2.94212
97240.0,1.99341
97263.67,4.42889
97263.67,0.95497
97275.48,2.02528
97292.39,3.54046
97292.39,1.45787
97299.97,3.99935
97290.29,8.57041
97340.0,13.93436
97365.99,19.80327
97358.93,21.36541
97339.37,6.63055
97369.98,7.17994
97375.55,3.34317
97393.41,7.14539
97394.36,12.38946
97436.59,35.41029
97399.99,46.64373
97428.0,21.65266
97400.0,33.50162
97453.73,53.79032
97507.93,66.89752
97484.81,23.22623
97449.98,11.59054
97408.6,4.96882
97380.95,11.0303
97397.86,13.35896
97375.98,3.6008
97376.78,3.62816
97427.99,10.22452
97412.68,3.82097
97416.39,5.27759
97420.67,1.46226
97409.16,3.74606
97429.48,5.26583
97404.11,17.59258
97416.85,9.44495
97406.19,6.06095
97380.95,4.70482
97375.55,13.80482
97375.55,1.2808
97356.26,2.78483
97329.67,7.11998
97329.67,0.4971
97314.63,20.39975
97268.0,5.23656
97258.8,7.69907
97278.98,9.19482
97295.98,2.7824
97317.29,2.69941
97311.1,4.27833
97292.0,5.68291
97263.52,7.39756
97278.97,3.7465
97240.45,4.00999
97246.89,10.73267
97266.63,4.38163
97280.6,4.44064
97208.65,7.42566
97200.0,2.61648
97192.13,6.10292
97096.06,31.5194
97112.04,7.20551
97107.49,7.54619
97122.37,4.96707
97122.37,2.8111
97118.69,4.80752
97125.08,5.97083
97125.08,1.70128
97086.29,6.31195
97140.0,18.15327
97163.88,3.67958
97199.99,11.88174
97201.25,3.32352
97279.04,27.67945
97257.99,7.83262
97222.43,5.92626
97233.48,17.49776
97190.16,13.88021
97214.57,13.25067
97191.33,13.53853
97177.6,7.09892
97184.09,3.77224
97216.59,14.53981
97216.0,10.98607
97252.02,28.63379
97186.59,18.43448
97144.01,15.81986
97095.99,8.35149
97077.08,5.76264
97034.65,14.87554
97055.99,5.75416
97036.43,12.14632
97074.35,6.19315
97067.74,1.20609
97108.0,7.36267
97084.59,5.08768
97051.5,17.17208
97064.53,7.23326
97086.24,4.21593
97132.02,12.57795
97132.25,2.98043
97112.15,3.93165
97096.01,3.32315
97110.67,7.77519
97064.52,3.75896
97036.84,8.8619
97076.0,7.0562
97066.4,6.2047
97063.49,6.68401
97034.67,4.33109
97023.31,4.40632
97044.02,9.95741
97055.99,16.59198
97049.81,14.92516
97023.3,10.74156
96978.29,19.93305
96999.99,24.10956
97031.51,11.48428
97032.29,3.74427
97047.39,3.6604
97099.56,20.92527
97092.79,7.38021
97111.91,2.80346
97163.46,10.20336
97190.04,23.61242
97178.73,5.53762
97200.0,7.39188
97160.83,9.49963
97119.18,8.84813
97052.01,8.08311
97043.98,12.20627
97000.01,12.57875
97071.98,14.21714
97042.0,11.07713
96934.31,28.57337
96956.0,13.87848
96932.9,11.7085
96903.84,19.57501
96942.64,8.26339
96983.72,9.41974
97004.3,6.76487
96969.69,6.95881
96937.13,5.84723
96992.75,7.14547
96988.28,7.64189
97039.98,8.92202
97057.22,7.72995
96996.0,8.56551
96968.26,6.24402
96964.07,7.85215
96923.22,9.80545
96922.16,4.7634
96901.0,6.49121
96843.35,21.18927
96837.5,20.4386
96843.95,41.12176
96820.0,18.28916
96836.08,13.82172
96847.99,37.2683
96896.0,9.42852
96923.99,17.4893
96916.0,8.45626
96948.0,9.09828
97001.27,8.43712
96989.0,4.37698
96957.49,3.68093
96917.53,4.76367
96973.74,7.58295
96970.62,5.54114
96941.61,4.26879
96946.47,6.26949
96973.82,3.9309
96914.5,4.39707
96957.16,5.18089
96972.0,4.92598
96999.99,5.26507
96996.01,13.30161
97024.6,13.95713
97024.61,3.60854
97060.34,11.91675
97065.99,4.88787
97056.0,9.05866
97055.95,3.89198
97071.36,4.85735
97083.47,4.10446
97099.99,3.42912
97052.17,10.02545
97065.97,4.6675
97059.99,2.86841
97112.0,8.35192
97131.74,8.12201
97209.56,12.231
97224.3,34.23264
97229.99,6.83632
97209.59,3.34324
97197.21,5.44307
97248.0,9.49139
97248.0,10.54741
97250.56,6.10892
97268.27,6.05724
97263.0,3.81183
97237.74,1.97836
97264.54,6.34002
97263.48,7.28942
97268.99,2.12468
97292.0,4.47484
97256.11,4.40818
97276.26,4.60242
97320.0,7.99612
97324.0,7.56868
97326.11,3.74823
97280.81,4.55104
97311.98,5.09251
97317.46,15.87866
97331.29,6.11451
97292.09,6.90826
97244.33,5.8889
97269.7,4.87948
97290.32,6.85475
97315.97,5.49472
97315.92,3.42118
97315.93,1.13602
97285.72,4.96681
97306.68,5.07419
97349.19,9.342
97374.99,3.57092
97380.4,19.21263
97399.99,7.41809
97423.44,20.70363
97431.99,8.89811
97431.99,4.62753
97454.05,24.89551
97457.61,6.26321
97473.52,8.38595
97480.0,4.33486
97598.72,79.97641
97716.02,98.70628
97660.98,33.66689
97623.33,11.46059
97686.06,9.1587
97643.8,6.68779
97697.18,4.3989
97704.37,5.92337
97734.4,14.69935
97756.69,16.52173
97767.62,14.6704
97772.48,48.58721
97712.89,16.51059
97715.08,26.2172
97799.99,6.84338
97722.23,13.85742
97739.91,13.27348
97689.1,13.95255
97625.61,15.17872
97644.48,9.48011
97683.99,5.4471
97628.81,5.34718
97625.01,12.98806
97616.64,1.98444
97483.33,24.03446
97522.21,5.16054
97411.77,17.23465
97404.16,30.6101
97444.44,10.86803
97507.94,13.93878
97513.93,14.76169
97594.99,5.74048
97533.65,7.0069
97500.01,8.94218
97472.0,57.2275
97471.99,7.40956
97450.0,34.72429
97406.32,7.25602
97404.03,17.81314
97394.76,5.13357
97398.0,11.43289
97398.8,9.87001
97440.0,10.30044
97538.84,23.88465
97538.84,2.67466
97416.17,34.73661
97538.84,19.997
97458.32,6.97945
97455.18,4.39362
97507.93,5.44428
97488.47,2.84825
97448.35,6.69538
97467.15,4.02841
97511.98,8.20042
97488.39,4.99107
97465.58,3.67565
97519.99,7.83788
97539.68,8.03139
97624.55,18.60436
97660.78,7.80939
97620.43,8.93301
97624.46,12.97957
97617.37,4.63472
97616.25,4.63683
97538.1,14.59048
97535.94,12.1396
97567.09,12.61709
97579.61,8.57224
97587.13,9.35338
97568.0,10.78387
97562.56,10.43617
97563.71,32.67648
97549.15,12.12852
97600.0,15.56951
97757.52,26.15776
97688.01,31.48283
97738.21,23.31915
97693.54,19.28311
97689.17,11.60544
97719.99,6.85357
97724.97,9.41626
97749.99,20.35048
97729.99,13.49178
97693.99,10.56808
97636.88,11.74148
97620.95,12.25663
97522.48,28.83895
97560.62,19.62582
97389.38,34.89599
97390.39,14.79025
